datetime,site,geometry,SWE,SWE_units,AVG AIR TEMP,AVG AIR TEMP_units,SNOWDEPTH,SNOWDEPTH_units,PRECIPITATION,PRECIPITATION_units,datasource
2021-09-19 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,47.12,degF,0.0,in,0.0,in,NRCS
2021-09-20 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,38.84,degF,0.0,in,0.1,in,NRCS
2021-09-21 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,37.94,degF,0.0,in,0.0,in,NRCS
2021-09-22 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,42.62,degF,0.0,in,0.0,in,NRCS
2021-09-23 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,45.86,degF,0.0,in,0.0,in,NRCS
2021-09-24 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,46.4,degF,0.0,in,0.0,in,NRCS
2021-09-25 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,48.02,degF,0.0,in,0.0,in,NRCS
2021-09-26 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,49.64,degF,0.0,in,0.0,in,NRCS
2021-09-27 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,47.48,degF,0.0,in,0.1,in,NRCS
2021-09-28 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,42.62,degF,0.0,in,0.2,in,NRCS
2021-09-29 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.0,in,37.4,degF,0.0,in,0.8,in,NRCS
2021-09-30 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.3,in,38.66,degF,0.0,in,0.2,in,NRCS
2021-10-01 08:00:00+00:00,682:CO:SNTL,POINT Z (-107.87951 39.04433 9987),0.3,in,38.48,degF,0.0,in,0.4,in,NRCS
